index,value
250,0.004816013683358834
251,0.01602573349835444
252,-0.007959452915021325
253,-0.004332277468421734
254,-0.03716975634279527
255,-0.006625423244321622
256,0.02054120441820934
257,-0.003582298829544236
258,-0.03258266453759162
259,0.003552616515606837
260,0.06412938036883904
261,0.034619166823594276
262,-0.004378116073606839
263,0.0009737318904125486
264,0.01200158780672731
265,0.01730745279251837
266,-0.08216778863406429
267,0.02923517214891932
268,0.010095067207508445
269,0.013907920159696243
270,0.03513090569852064
271,-0.027764762509563574
272,0.020936615776863367
273,-0.0070844658981185525
274,-0.013839564060581882
275,-0.005045939095177218
276,-0.03827819514326628
277,0.005516965227188418
278,-0.015731572449132373
279,-0.010534470039387058
280,-0.02486725457262601
281,0.0172542715681753
282,0.03088364468975824
283,-0.015669340913684673
284,0.037322646449816664
285,-0.023203382839288324
286,-0.018327168702171062
287,-0.02561204626140444
288,0.00232985927899159
289,0.004673008099286832
290,-0.00558465607607496
291,0.018269630459174634
292,-0.010753924754809317
293,0.00712007443114494
294,0.0070572593931158235
295,-0.0033712432865628584
296,0.044533582628219985
297,0.01897304503794967
298,0.022362287033970613
299,0.03740736293210695
300,0.010298269406134111
301,0.024929286787480992
302,-0.01785496924564616
303,-0.006465791239281569
304,0.014969692712441876
305,0.023723657893108232
306,0.0028824697686668905
307,-0.00334049664156033
308,0.0296151979942622
309,-0.04479943278960196
310,-0.01595465928806666
311,-0.0158970286579926
312,0.01909009754759501
313,0.033563725084991544
314,-0.003383167419445211
315,0.004816295663118301
316,0.004364660463168508
317,-0.004453271385171807
318,-0.03486061738099012
319,0.014475339712401697
320,-0.012581354550150635
321,-0.0446357022502371
322,-0.026847740789892504
323,0.006801220408676069
324,-0.014546233602639411
325,0.04124878402137921
326,-0.008523265124061175
327,0.024591288728607802
328,0.006238044494311519
329,-0.011595075946442558
330,0.019837608104700703
331,0.02497489480672082
332,-0.012806965402977193
333,-0.016298338201912205
334,-0.02950093972012083
335,0.0008217895820010271
336,-0.04386326003413842
337,0.06850736167882569
338,0.0012283836948141042
339,0.011411109159405526
340,0.047529504216660766
341,0.004816320873065495
342,0.05192487316976599
343,-0.00234497666207275
344,-0.0036108229708065025
345,-0.029162389356715696
346,-0.04577375559627583
347,0.015587710576561165
348,0.00499399748938129
349,-0.008139943039310094
350,-0.0022322940601689095
351,-0.024165474365704792
352,-0.025958760339934363
353,0.001874320001276656
354,-0.010188761645293554
355,0.020571313951087477
356,0.020908308409423485
357,0.031043685413096763
358,-0.013884244562123244
359,-0.04203892577667628
360,-0.017202289900589914
361,0.03748738843591709
362,0.02154624530868643
363,-0.014163791669461065
364,0.0029864243938716906
365,-0.014159141501030044
366,-0.025778892236810215
367,0.005602219663467147
368,0.01647075803961384
369,-0.01753794060411199
370,0.021996368080205476
371,-0.03168322299255673
372,-0.007455957360620498
373,-0.0308018898801876
374,0.00018353794247427148
375,0.027329539663378796
376,0.06517930085037181
377,-0.004139005080968259
378,0.012865054333839132
379,-0.020329916982123306
380,-0.01442204593517791
381,0.038040949920953845
382,0.005572580877622734
383,0.0049627618122856255
384,0.02769318833098584
385,-0.029379542720620676
386,0.05297904716965708
387,0.03242384316228991
388,-0.0071602603865517514
389,-0.03816028799319919
390,-0.046140552852541865
391,-0.04350145785346537
392,-0.017754487352973115
393,0.004595471214371948
394,0.05756973657855739
395,0.004796139313646759
396,0.021876906808380944
397,0.01643336262227359
398,-0.0013740316102608702
399,-0.03214753742536724
400,0.0056934296658463935
401,0.01255398012693859
402,-0.04203681510457437
403,-0.019014376107328538
404,0.019105517692471635
405,-0.004637943479128011
406,0.059842922408037104
407,0.041157003877491286
408,0.006395005586842385
409,-0.017706648628243164
410,-0.01911362354178533
411,-0.02242142653205058
412,-0.04974942527857709
413,-0.060443089569842415
414,-0.0016738201689305019
415,0.044468852983020134
416,-0.007708771022128202
417,0.00030914062893265336
418,0.010152526098225043
419,0.029127920880860723
420,-0.005942894697643683
421,0.0370590040339066
422,0.042811857504144187
423,-0.03943986841914539
424,-0.02863765408963419
425,-0.028088865337020465
426,0.003034092987189762
427,-0.04694864837424276
428,0.02425501926049444
429,0.05109085793138544
430,0.004223011714562364
431,0.037654337549945745
432,-0.039878232636085725
433,0.028905476734230655
434,0.03675802955759029
435,-0.04075323816131898
436,0.006151551459038545
437,-0.034993008328050405
438,-0.012024656741937603
439,0.0009105515843640254
440,0.008213443601688396
441,0.027578011622721634
442,0.006240118155848076
443,-0.014733388024573189
444,0.02168325796821143
445,-0.000227009995219061
446,0.026151410055641946
447,-0.0023395268907531476
448,0.04111445262852022
449,0.013737805622855068
450,0.009557994558273067
451,0.015170888415245689
452,-0.007248970917661562
453,-0.03729302282491377
454,-0.06061499653706496
455,0.035028999555046285
456,-0.009365664547087042
457,-0.010014970950660175
458,0.04649536627491712
459,0.0044976060612758415
460,-0.0483194745709851
461,-0.04373845630834874
462,0.06827037696945609
463,-0.002563349668410244
464,0.032861753549802634
465,0.0012018857891611678
466,-0.04267255069123932
467,-0.00850193263043988
468,-0.0010381773403064297
469,0.04702990465754912
470,0.008824894478449339
471,0.048430649929609534
472,0.020506944362624704
473,0.04367488229612704
474,0.02138232020167311
475,0.05100609045427187
476,0.02606148814709504
477,-0.035115384109862056
478,0.018104727935790238
479,-0.00461864846185047
480,-0.010205992806113801
481,-0.02148720694499237
482,0.0012363136145696904
483,-0.0025488477421896304
484,0.0006121327681832871
485,-0.0119934005189793
486,-0.005475848483366275
487,0.017678295987636164
488,-0.023405614706207296
489,0.03523988063136398
490,-0.011589519533609807
491,0.007650691171289845
492,-0.014442081919451963
493,-0.00712518060282115
494,0.02869122499757811
495,-0.03688165377933111
496,0.027806459124922536
497,-0.027309178153003634
498,-0.03537174787551062
499,-0.019670134572313078
500,0.002047477428858386
501,0.01211617158079529
502,-0.013304252192672757
503,-0.008227385982648772
504,-0.007100640548426383
505,0.006551956725074478
506,-0.012835670724710029
507,0.03257873634086296
508,-0.03148945843817262
509,-0.055700799290673175
510,0.035618371720737646
511,0.026138517687538304
512,0.00015091799783405427
513,-0.01084889944476751
514,0.011707144102063501
515,0.03973297357198846
516,0.022032148172983188
517,0.015735506576088933
518,-0.008380322157040893
519,0.030688657325062044
520,-0.038695650526304116
521,-0.021426372397555373
522,-0.01892525182927625
523,0.009191850526367005
524,0.02591704652857436
525,0.019889988328298816
526,-0.0069932844916984
527,0.0032939595881458623
528,-0.007410597297287137
529,0.017391584807877072
530,0.015990946662855266
531,0.01946708469303291
532,-0.02769957070405555
533,-0.04289309406739048
534,0.03233869585682976
535,0.02363671129691506
536,-0.023181909416166907
537,0.018069923743808083
538,-0.0011561542563914295
539,-0.03123270789016382
540,-0.01625475882814024
541,0.03644247435647381
542,-0.009253810496794005
543,-0.0022634231333746933
544,0.059330339262598744
545,0.016017385608833618
546,0.028501707812716288
547,-0.020641390326086317
548,-0.020681259186460816
549,-0.06006959769737784
550,0.03166034211293415
551,-0.02394598227102498
552,-0.040309500438844736
553,-0.009170392482376033
554,-0.015552164924147727
555,-0.04792023573682704
556,-0.0060322472294495446
557,-0.03140128779940994
558,0.019869155756964955
559,-0.009471177696269165
560,-0.003785336272419415
561,0.010323456837433591
562,-0.009576292528153691
563,0.001216573421723114
564,0.013116879055993923
565,-0.010467195439614208
566,-0.008869198761934293
567,-0.0036296918246015407
568,-0.030621895676701486
569,0.007687092133810999
570,0.02438569169098575
571,0.018235766704442314
572,0.005478287320687709
573,0.007660982929264742
574,0.0022300617956763995
575,0.03871389359505182
576,0.003661512589117542
577,-0.014384024319778602
578,-0.02182022522423178
579,-0.03115986147206665
580,0.006022899344834651
581,0.0020229980784863674
582,-0.03743625517192601
583,-0.012500862418785848
584,-0.026804005556842637
585,0.024201586407088665
586,0.009903629340590102
587,-0.040471639405934255
588,0.000997891623322564
589,0.002451787728474538
590,0.06085663467505297
591,7.127823826037813e-05
592,-0.0006962900184657807
593,0.0008438129567113746
594,0.021354068005206697
595,0.004523207153535417
596,-0.003398335487662161
597,0.0003900868910608345
598,0.0008084612370200591
599,0.010381564919046854
600,-0.0643019137162076
601,0.014318155445716277
602,0.0010587341723671808
603,0.004072621551072848
604,-0.01186581932588461
605,0.019394077271336838
606,0.003964778193211512
607,0.013943824590570643
608,0.0007398557604253221
609,0.029950310531019386
610,-0.02591255064805918
611,0.029180742675910927
612,0.007090034686486492
613,0.06286026582419686
614,0.0007875403425709201
615,-0.011388062768235575
616,0.007104633857160496
617,0.05277117767204807
618,-0.017420474119839706
619,-0.0008165125660995038
620,0.01955856207800662
621,-0.0030088461737974447
622,0.008425584418476031
623,0.02637155210285258
624,-0.03975162719743617
625,-0.04892985791824843
626,0.011052076466065559
627,0.05222078568358093
628,0.007664992777152037
629,0.00988321766283064
630,0.004444938516467561
631,-0.041573650962093284
632,-0.009161285853506404
633,0.01667599541992484
634,-0.019168182429868338
635,0.027487690008327185
636,0.044211598911347245
637,-0.014610142159208759
638,0.004667672330542304
639,-0.03716275296186808
640,-0.011873884794743602
641,0.004663802619816439
642,0.028184456036158736
643,-0.01659023865220209
644,0.03102922727653675
645,0.020019988104145684
646,0.00020686811512465205
647,-0.014049614391023325
648,-0.0045077508304147175
649,0.023131279485197963
650,0.03935897687642987
651,-0.012240571835458482
652,0.06234079996296056
653,0.008211110057567932
654,-0.028732516195579025
655,-0.032163195107480926
656,-0.020371133294051713
657,0.013479287397298213
658,-0.03889515474713303
659,-0.02884687933745413
660,-0.029753858062836213
661,0.014533250836226088
662,0.02324231867024065
663,0.00862881700906625
664,-0.005328048863229836
665,0.043771205548376456
666,0.024921268018110766
667,0.007711940209663096
668,-0.010229395026658792
669,0.03581259200889772
670,0.008596039716381915
671,0.027256096149157347
672,-0.0021709200335889075
673,-0.032189843534983595
674,-0.028431919321665777
675,0.0011823966440013534
676,0.006792616276308453
677,-0.02530462142842777
678,0.011208792396657325
679,-0.009583216444830525
680,0.007434809577641109
681,-0.0013674418257354649
682,0.015313840046543738
683,-0.026480933185131034
684,0.013089060354377298
685,-0.014964992411664862
686,0.009695064695251665
687,-0.01007457028799203
688,0.03750888968966163
689,0.006553757397908575
690,0.031245378919489506
691,-0.04258803689842214
692,-0.030371822332996037
693,-0.0180022301384319
694,-0.04551697908393246
695,0.0032799705631135845
696,-0.0022200796695340578
697,0.034653396852510794
698,-0.020228058792393623
699,-0.010401528441094028
700,-0.0034707549389393993
701,-0.0068675591268788985
702,0.012147880427907796
703,-0.004767141874016258
704,-0.006953076809761071
705,0.015145781535529113
706,0.03621483694903321
707,0.025707248698232845
708,0.022079106182912183
709,-0.013753541829312564
710,0.024453093904428912
711,-0.021405939611555177
712,-0.022451632662451725
713,0.011741479424278438
714,0.003197567592574748
715,0.007347870544301618
716,0.007788837750570932
717,-0.049394925746341765
718,-0.050395130881854946
719,-0.024628617146310147
720,-0.00439528509243878
721,-0.002599157640462499
722,0.0043299224358557325
723,-0.01862114463855989
724,0.0076946354083122625
725,-0.0213086780487192
726,0.0022692357896772486
727,-0.04665190107342115
728,-0.06437211609556781
729,-0.01455298643466182
730,-0.01052646997064668
731,0.04229982625000909
732,0.0009512663075466498
733,0.009232805299911056
734,0.05302801117612986
735,0.01518397945196856
736,0.039951689305247624
737,-0.04846696075749096
738,-0.0031659568322451193
739,-0.0008774244478269566
740,0.012873707939028527
741,-0.04916402198650962
742,0.018056665088537618
743,-0.023645994822144766
744,0.020561138704498574
745,0.02020975486450167
746,0.03740046337629268
747,-0.01394591636863054
748,0.006250955463975897
749,-0.024080373213550478
750,0.03262606359004154
751,-0.04871093753923992
752,0.030833855043846416
753,-0.006540005632526429
754,-0.04397364428039587
755,0.004731326543042592
756,0.030327991700882375
757,0.013908931224057371
758,-0.017773786428682905
759,-0.060458705514082584
760,-0.0020658736863254945
761,-0.00946030031499439
762,-0.01091135169026268
763,-0.002684181839818978
764,0.03519438602805703
765,-0.019018772456207193
766,-0.020369877565111726
767,-0.02303407211853358
768,0.012328926593621595
769,0.04091848701659637
770,0.01504808143290209
771,0.010434362044772652
772,-0.037444047728040115
773,-0.0010383845782019408
774,0.012698583787776541
775,-0.018786367097586982
776,-0.010244246841842468
777,0.0028945889286185523
778,-3.7946936309252155e-05
779,0.013043053066681735
780,-0.007152411438992602
781,-0.018712881166469242
782,-0.008474629681314658
783,0.020151948270517785
784,-0.05130823806730072
785,-0.04580199239825298
786,0.013703386176460748
787,-0.001161940215102278
788,0.005308282156572772
789,-0.016088843773173118
790,0.008692995702146003
791,0.015355982899128148
792,-0.002799630837953781
793,-0.021888496967525314
794,0.020726470122893616
795,0.012328382088611778
796,-0.04101669180842773
797,0.02554840330754961
798,0.0017449930744690698
799,0.009254184154023152
800,-0.00912881792593847
801,-0.011265494491435733
802,-0.01341103776781683
803,0.01865578478552656
804,0.02159513246638741
805,0.047122437167552135
806,-0.02994743139588047
807,-0.00037895725765457327
808,0.025505796872462717
809,0.02789652406550172
810,-0.005233250481653287
811,-0.01469411163250105
812,0.012153634612820565
813,0.02155894143245464
814,0.022965824616160837
815,-0.021582436445633152
816,-0.012895137293787445
817,0.01817291062105502
818,0.020355993229382138
819,-0.0333376191283721
820,-0.02339546941695068
821,0.021910578735265217
822,0.034137023526210335
823,-0.010368476983131446
824,-0.01913606793225911
825,-0.030016783034891505
826,-0.02785346186460929
827,-0.012481477510628421
828,0.00013730096019414832
829,-0.010698521965862129
830,0.009621022728633435
831,-0.0013179303279220655
832,0.05596177889716123
833,0.008136913217267795
834,0.01845630062411242
835,0.035072659247800494
836,-0.010585221415337073
837,-0.05398538387858335
838,-0.03315979326298629
839,0.006250646367916435
840,-0.00029052917001533166
841,0.04066938376486443
842,-0.03548352217230993
843,-0.020094222338222424
844,-0.037272560233303054
845,0.013546356661514238
846,0.0011004853181755185
847,-0.0276463212638774
848,-0.010954867486815014
849,-0.011047587551802764
850,0.022283987632914865
851,-0.024425228483781813
852,4.767112964129059e-06
853,0.018385934502504926
854,-0.005591359507415341
855,-0.021982273074449
856,-0.0009340883410775091
857,0.009700437746501006
858,-0.013572265155756755
859,-0.024605195993779142
860,0.020509151206283188
861,-0.054589871144172276
862,0.009190082239314763
863,-0.010692454301824054
864,-0.020733317418773094
865,0.004424775795793527
866,-0.004758371239515487
867,-0.02107166335152144
868,-0.039824471976679966
869,0.014208211514628304
870,-0.021633304279187988
871,0.013053166837275969
872,0.013038459488811625
873,-0.0016552578589103884
874,0.044305116749061256
875,-0.0009751897600979366
876,-0.026526604705068166
877,0.03888088828929823
878,-0.01754072320648451
879,0.03831670357869279
880,0.03000881009157834
881,0.04134997400983197
882,-0.014353871130530178
883,0.01799752230503053
884,-0.04787447126942917
885,0.002872762307108516
886,-0.025148691145853885
887,0.004300197834502332
888,0.05804023414076084
889,0.044443851543330776
890,-0.05864222101971
891,0.01093971112027005
892,-0.018683334341174855
893,0.0008012265911876912
894,-0.0056692013990529986
895,0.0309738667006443
896,-0.062172384753323824
897,0.0015680742368753603
898,-0.015689516520591407
899,0.024032418994250643
900,-0.0395898015394725
901,0.03440353567446573
902,-0.016446522629314567
903,0.04126106948373651
904,0.006106994720249379
905,-0.011037489543379143
906,-0.011829902629313573
907,-0.06325382987200472
908,0.015171613286518037
909,-0.04709276213449447
910,-0.006688134454376733
911,0.009790923246956578
912,-0.031240275123316685
913,-0.014756730784054253
914,-0.02959013638830097
915,-0.03805110552683846
916,0.0025622242736798484
917,0.044375492349224874
918,-0.0048177879730411126
919,-0.034688714252047455
920,0.015756406043577063
921,0.025721802997162962
922,0.03561284038360299
923,-0.027114057278396577
924,0.03149193734445227
925,0.008665698371552325
926,-0.02201190398384631
927,0.0336372211031155
928,-0.013097221132504484
929,0.019202546954753104
930,-0.0317147877336313
931,-0.003991487255505205
932,0.03658536528859753
933,0.03440213969038061
934,0.010818605470666258
935,0.027024739148666894
936,-0.014558954036398524
937,0.0472321945487964
938,0.06330373463008639
939,-0.004618790641432606
940,-0.009492372344449185
941,0.026148230953131835
942,0.028222978020414163
943,-0.008002945103987228
944,0.018759126453467015
945,0.03983481917677807
946,0.015207823276692765
947,-0.0030615813155369237
948,-0.013535983518454964
949,0.008968290618283704
950,0.034543459789202785
951,0.007837495667469408
952,0.002901308817487313
953,0.022385779804249776
954,0.004001366880611468
955,-0.011684415111852397
956,-0.009878704445863324
957,-0.0005542273855730025
958,-0.0022076093929567944
959,0.012557644924587361
960,-0.006217894565342406
961,-0.04002696403953231
962,-0.03574281822295407
963,0.006129495612536264
964,-0.012314558047753143
965,0.014171583699753446
966,0.015239128592965664
967,0.04294603266005312
968,-0.025322302434110298
969,0.007784958964373399
970,0.016964351793406413
971,-0.012772947669416047
972,-0.0201713281944648
973,0.006403069088188728
974,0.015807400882458206
975,-0.012220874810376795
976,-0.014467151289680975
977,0.02221097645563655
978,0.028365467091435934
979,-0.019969035692068992
980,0.03721739941268725
981,0.01809474101671457
982,0.0035171260128134783
983,-0.030927980830981007
984,0.00977840212300711
985,0.01928709157011545
986,-0.04437009290600732
987,-0.020277753908225143
988,0.003919206837445412
989,-0.003145313152992695
990,-0.015307551845352969
991,0.029241713109774508
992,-0.0029739247842138347
993,-0.020558074739600998
994,0.028988494395441506
995,0.03547581412677242
996,-0.002920352915240172
997,0.0015106372125478081
998,-0.047317235336391386
999,-0.018073050648196545
1000,-0.05814336564204876
1001,0.04111561487249381
1002,0.012910703219610516
1003,-0.006273862395536568
1004,0.059707874424880125
1005,-0.003567797528922906
1006,0.027774090285578167
1007,-0.02539448969221446
1008,-0.028503545543695198
1009,-0.024257173892638578
1010,0.05215417720238106
1011,-0.06181355972818579
1012,0.03890889940099338
1013,-0.046503360759105404
1014,-0.006174431954903454
1015,0.004286032398650507
1016,0.0010606925205167215
1017,-0.04411423823494705
1018,-0.024973012023463956
1019,0.02383614502978494
1020,-0.0002039760006301905
1021,0.00431757549358026
1022,-0.006897177231865217
1023,-0.00015015184709119654
1024,0.017953168779223035
1025,0.009578659778058609
1026,-0.05075873370507936
1027,0.014553848717625164
1028,0.005794006305892994
1029,0.0030292943680401874
1030,0.004646023955015328
1031,-0.02647491017101473
1032,-0.024441707874221806
1033,-0.008468244834719214
1034,-0.03316194730851912
1035,0.014050670359657328
1036,0.016255745102041096
1037,-0.03807022831544076
1038,-0.007166083966737708
1039,-0.005590342325484475
1040,0.041545970361374335
1041,-0.02893537872470312
1042,-0.010460916462931577
1043,-0.019397925329651258
1044,0.008641219317811595
1045,0.020696348730724783
1046,-0.009846000639615103
1047,0.05645141398442879
1048,-0.003109622965456259
1049,0.0322969783958435
1050,-0.013443025193777247
1051,0.0032926844054072747
1052,-0.0031315239213214126
1053,0.009028388943671983
1054,-0.03853697838331914
1055,-0.009694122703500148
1056,-0.010923091094044447
1057,-0.00029829666634332257
1058,-0.027000050890268655
1059,-0.017931429784046597
1060,0.015005000752921388
1061,0.021925124540122853
1062,0.051136194813809384
1063,0.039591736248905746
1064,0.0035251345920166723
1065,-0.017025736007885497
1066,0.00643958918089427
1067,0.015075550152449341
1068,-0.0004874489535509576
1069,0.018953189530774534
1070,-0.022182686276893956
1071,-0.01745493314312659
1072,-0.01863894601500146
1073,0.06155871886933488
1074,-0.0074591510806439444
1075,-0.01696995695555939
1076,-0.010505663752127413
1077,-0.042911403488279556
1078,-0.00323914037200332
1079,-0.03425296582973335
1080,-0.03468572857218888
1081,0.015415776356439575
1082,0.0178248334054413
1083,-0.0473342635476165
1084,-0.009619043114966813
1085,-0.03375468093729512
1086,0.0058276537901267925
1087,0.007768485275562627
1088,0.006308456899976424
1089,0.052290731719834345
1090,0.022795176403856875
1091,0.032196738280348816
1092,0.0018967720210311427
1093,0.036547460338221684
1094,0.02979353631330204
1095,-0.02718506477436282
1096,-0.007213935228926448
1097,0.020416969619721156
1098,-0.008467798330324978
1099,-0.0440979166855792
1100,-0.014224215866221593
1101,0.030364425689247906
1102,-0.019340417909642176
1103,0.0015421704794452357
1104,0.007017745904450982
1105,-0.023275438224787084
1106,0.06486861638490021
1107,-0.06069186003871759
1108,-0.013475273860724755
1109,0.020920094017503547
1110,0.02853729333502881
1111,0.007031337094943753
1112,0.0009974557753447755
1113,0.002377879423791796
1114,0.008073464318524435
1115,0.03191944132002053
1116,0.03941851874439999
1117,-0.07498159191994294
1118,-0.01745293343951187
1119,-0.03547556605698361
1120,0.01797332594702734
1121,-0.0006261852576959935
1122,-0.040688396371726936
1123,-0.015847826324950843
1124,-0.02045932732398206
1125,0.03886838045473558
1126,-0.012402801882142565
1127,0.050143600139385465
1128,-0.01527233197505742
1129,0.010129915164479622
1130,-0.042932006274936256
1131,-0.01651974696710431
1132,-0.014059866192101032
1133,0.03643601882184862
1134,0.013795218418863768
1135,-0.023989185619774096
1136,-0.04648384967833354
1137,-0.01472143493210908
1138,0.00044408776284467287
1139,-0.029810312363667442
1140,-0.023920619299150184
1141,-0.030591619300994074
1142,0.002233613898318993
1143,-0.010768318123482098
1144,0.0118070795819995
1145,0.0012177619986711284
1146,0.024099142554050587
1147,0.00760109868584552
1148,-0.03149001399959865
1149,-0.007160716954475328
1150,0.032476573213794255
1151,-0.02296790948311466
1152,0.004830193644209589
1153,-0.029081368578311992
1154,0.034330668771494245
1155,-0.027169634298556403
1156,0.014804417157530052
1157,-0.014181541756927554
1158,-0.01751266373197417
1159,-0.017928431210540618
1160,-0.04792703337532448
1161,0.021766418538175715
1162,0.003409322907778474
1163,-0.00661929802479732
1164,0.038392072795756266
1165,-0.03134853646208481
1166,0.02956135642591172
1167,-0.010136170879200579
1168,0.03528558367171645
1169,-0.017142406872763107
1170,9.83522585207651e-05
1171,0.020637176285053765
1172,-0.013107715894426337
1173,0.03711127108463436
1174,-0.018258211056821676
1175,0.030087693180111508
1176,0.010361311495660655
1177,-0.006506284565902652
1178,0.04280871335979344
1179,0.007532048167084911
1180,0.0018998255358948744
1181,0.009821408528993223
1182,0.027779575672117685
1183,-0.010808502895148349
1184,-0.025996841788888687
1185,0.0106456642148658
1186,0.04579167306542777
1187,-0.0012621719614135838
1188,0.004068772447169205
1189,-0.03109859516541372
1190,0.009949718225886214
